"genres","href","id","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","range","rangenum","rank","userName"
"desi hip hop, desi pop, hindi indie, indian edm, indian indie","https://api.spotify.com/v1/artists/72beYOeW2sb2yfcS4JsRvb","72beYOeW2sb2yfcS4JsRvb","Ritviz",66,"artist","spotify:artist:72beYOeW2sb2yfcS4JsRvb","https://open.spotify.com/artist/72beYOeW2sb2yfcS4JsRvb",NA,988008,"mid",2,44,"shubham"
"alternative r&b, hip hop, lgbtq+ hip hop, neo soul, pop","https://api.spotify.com/v1/artists/2h93pZq0e7k5yf4dywlkpM","2h93pZq0e7k5yf4dywlkpM","Frank Ocean",87,"artist","spotify:artist:2h93pZq0e7k5yf4dywlkpM","https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM",NA,9131899,"mid",2,45,"shubham"
"alt z, electropop, la indie, pop","https://api.spotify.com/v1/artists/37M5pPGs6V1fchFJSgCguX","37M5pPGs6V1fchFJSgCguX","FINNEAS",75,"artist","spotify:artist:37M5pPGs6V1fchFJSgCguX","https://open.spotify.com/artist/37M5pPGs6V1fchFJSgCguX",NA,1582875,"mid",2,46,"shubham"
"electropop, indie pop rap, pop, pop rap","https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd","3ApUX1o6oSz321MMECyIYd","Quinn XCII",74,"artist","spotify:artist:3ApUX1o6oSz321MMECyIYd","https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd",NA,690734,"mid",2,47,"shubham"
"dance pop, pop, r&b","https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m","6vWDO969PvNqNYHIOW5v0m","Beyoncé",87,"artist","spotify:artist:6vWDO969PvNqNYHIOW5v0m","https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m",NA,30693752,"mid",2,48,"shubham"
"canadian contemporary r&b, canadian pop, pop","https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd",97,"artist","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ",NA,42934220,"mid",2,49,"shubham"
"classic pakistani pop, desi pop, filmi, modern bollywood, sufi","https://api.spotify.com/v1/artists/2oSONSC9zQ4UonDKnLqksx","2oSONSC9zQ4UonDKnLqksx","Atif Aslam",77,"artist","spotify:artist:2oSONSC9zQ4UonDKnLqksx","https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx",NA,7286425,"mid",2,50,"shubham"
"pop","https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02","06HL4z0CvFAxyc27GXpf02","Taylor Swift",98,"artist","spotify:artist:06HL4z0CvFAxyc27GXpf02","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02",NA,50645515,"long",3,1,"shubham"
"desi pop, filmi, indian instrumental, modern bollywood","https://api.spotify.com/v1/artists/1wRPtKGflJrBx9BmLsSwlU","1wRPtKGflJrBx9BmLsSwlU","Pritam",84,"artist","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","https://open.spotify.com/artist/1wRPtKGflJrBx9BmLsSwlU",NA,3802475,"long",3,2,"shubham"
"desi pop, punjabi pop","https://api.spotify.com/v1/artists/0j2LQCxHNcJdkuJRa8KEp5","0j2LQCxHNcJdkuJRa8KEp5","Pav Dharia",66,"artist","spotify:artist:0j2LQCxHNcJdkuJRa8KEp5","https://open.spotify.com/artist/0j2LQCxHNcJdkuJRa8KEp5",NA,1018303,"long",3,3,"shubham"
"electropop, pop, pop rap","https://api.spotify.com/v1/artists/1ShZZUjkbXCjhwrb18BA8I","1ShZZUjkbXCjhwrb18BA8I","Bryce Vine",72,"artist","spotify:artist:1ShZZUjkbXCjhwrb18BA8I","https://open.spotify.com/artist/1ShZZUjkbXCjhwrb18BA8I",NA,446336,"long",3,4,"shubham"
"barbadian pop, dance pop, pop, pop rap, urban contemporary","https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H","5pKCCKE2ajJHZ9KAiaK11H","Rihanna",92,"artist","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H",NA,47719727,"long",3,5,"shubham"
"pop, uk pop","https://api.spotify.com/v1/artists/6eUKZXaKkcviH0Ku9w2n3V","6eUKZXaKkcviH0Ku9w2n3V","Ed Sheeran",95,"artist","spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V",NA,94281058,"long",3,6,"shubham"
"desi pop, filmi, modern bollywood","https://api.spotify.com/v1/artists/4YRxDV8wJFPHPTeXepOstw","4YRxDV8wJFPHPTeXepOstw","Arijit Singh",87,"artist","spotify:artist:4YRxDV8wJFPHPTeXepOstw","https://open.spotify.com/artist/4YRxDV8wJFPHPTeXepOstw",NA,44194695,"long",3,7,"shubham"
"electropop, pop, pop rap","https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM","2cFrymmkijnjDg9SS92EPM","blackbear",85,"artist","spotify:artist:2cFrymmkijnjDg9SS92EPM","https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM",NA,4622756,"long",3,8,"shubham"
"dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/1Hsdzj7Dlq2I7tHP7501T4","1Hsdzj7Dlq2I7tHP7501T4","Niall Horan",81,"artist","spotify:artist:1Hsdzj7Dlq2I7tHP7501T4","https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4",NA,8314413,"long",3,9,"shubham"
"pop","https://api.spotify.com/v1/artists/6KImCVD70vtIoJWnq6nGn3","6KImCVD70vtIoJWnq6nGn3","Harry Styles",87,"artist","spotify:artist:6KImCVD70vtIoJWnq6nGn3","https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3",NA,19426109,"long",3,10,"shubham"
"boy band, pop, post-teen pop, talent show","https://api.spotify.com/v1/artists/4AK6F7OLvEQ5QYCBNiQWHq","4AK6F7OLvEQ5QYCBNiQWHq","One Direction",88,"artist","spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq","https://open.spotify.com/artist/4AK6F7OLvEQ5QYCBNiQWHq",NA,25251934,"long",3,11,"shubham"
"electropop, indie pop rap, pop, pop rap","https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd","3ApUX1o6oSz321MMECyIYd","Quinn XCII",74,"artist","spotify:artist:3ApUX1o6oSz321MMECyIYd","https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd",NA,690734,"long",3,12,"shubham"
"desi pop, filmi, modern bollywood","https://api.spotify.com/v1/artists/1mYsTxnqsietFxj1OgoGbG","1mYsTxnqsietFxj1OgoGbG","A.R. Rahman",80,"artist","spotify:artist:1mYsTxnqsietFxj1OgoGbG","https://open.spotify.com/artist/1mYsTxnqsietFxj1OgoGbG",NA,18568342,"long",3,13,"shubham"
"desi pop, filmi, modern bollywood","https://api.spotify.com/v1/artists/7HCqGPJcQTyGJ2yqntbuyr","7HCqGPJcQTyGJ2yqntbuyr","Amit Trivedi",71,"artist","spotify:artist:7HCqGPJcQTyGJ2yqntbuyr","https://open.spotify.com/artist/7HCqGPJcQTyGJ2yqntbuyr",NA,4526187,"long",3,14,"shubham"
"pop r&b","https://api.spotify.com/v1/artists/3btNpz9NEJ8ml352B8S7Qr","3btNpz9NEJ8ml352B8S7Qr","Harry Hudson",57,"artist","spotify:artist:3btNpz9NEJ8ml352B8S7Qr","https://open.spotify.com/artist/3btNpz9NEJ8ml352B8S7Qr",NA,65286,"long",3,15,"shubham"
"alt z, dream smp, electropop, pop","https://api.spotify.com/v1/artists/5IH6FPUwQTxPSXurCrcIov","5IH6FPUwQTxPSXurCrcIov","Alec Benjamin",80,"artist","spotify:artist:5IH6FPUwQTxPSXurCrcIov","https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov",NA,3364890,"long",3,16,"shubham"
"canadian pop, dance pop, pop, viral pop","https://api.spotify.com/v1/artists/7n2wHs1TKAczGzO7Dd2rGr","7n2wHs1TKAczGzO7Dd2rGr","Shawn Mendes",88,"artist","spotify:artist:7n2wHs1TKAczGzO7Dd2rGr","https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr",NA,36957269,"long",3,17,"shubham"
"british soul, pop, pop soul, uk pop","https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY","4dpARuHxo51G3z768sgnrY","Adele",91,"artist","spotify:artist:4dpARuHxo51G3z768sgnrY","https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY",NA,35623933,"long",3,18,"shubham"
"australian pop, dance pop, electropop, pop, viral pop","https://api.spotify.com/v1/artists/3WGpXCj9YhhfX11TToZcXP","3WGpXCj9YhhfX11TToZcXP","Troye Sivan",81,"artist","spotify:artist:3WGpXCj9YhhfX11TToZcXP","https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP",NA,6535770,"long",3,19,"shubham"
"dance pop, hip pop, pop, pop rap, queens hip hop","https://api.spotify.com/v1/artists/0hCNtLu0JehylgoiP8L4Gh","0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj",90,"artist","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh",NA,24482519,"long",3,20,"shubham"
"canadian hip hop, canadian pop, hip hop, rap, toronto rap","https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4","3TVXtAsR1Inumwj472S9r4","Drake",98,"artist","spotify:artist:3TVXtAsR1Inumwj472S9r4","https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4",NA,61994980,"long",3,21,"shubham"
"bedroom pop, pop","https://api.spotify.com/v1/artists/4Uc8Dsxct0oMqx0P6i60ea","4Uc8Dsxct0oMqx0P6i60ea","Conan Gray",82,"artist","spotify:artist:4Uc8Dsxct0oMqx0P6i60ea","https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea",NA,5156255,"long",3,22,"shubham"
"dance pop, electropop, pop, post-teen pop, uk pop","https://api.spotify.com/v1/artists/5ZsFI1h6hIdQRw2ti0hz81","5ZsFI1h6hIdQRw2ti0hz81","ZAYN",81,"artist","spotify:artist:5ZsFI1h6hIdQRw2ti0hz81","https://open.spotify.com/artist/5ZsFI1h6hIdQRw2ti0hz81",NA,19311416,"long",3,23,"shubham"
"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, trap latino","https://api.spotify.com/v1/artists/4obzFoKoKRHIphyHzJ35G3","4obzFoKoKRHIphyHzJ35G3","Becky G",86,"artist","spotify:artist:4obzFoKoKRHIphyHzJ35G3","https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3",NA,11106492,"long",3,24,"shubham"
"desi pop, filmi, modern bollywood","https://api.spotify.com/v1/artists/6Mv8GjQa7LKUGCAqa9qqdb","6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar",74,"artist","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","https://open.spotify.com/artist/6Mv8GjQa7LKUGCAqa9qqdb",NA,2143210,"long",3,25,"shubham"
"desi pop, punjabi pop","https://api.spotify.com/v1/artists/3KDhyMTFZlrfAO0zK18z4t","3KDhyMTFZlrfAO0zK18z4t","Mickey Singh",62,"artist","spotify:artist:3KDhyMTFZlrfAO0zK18z4t","https://open.spotify.com/artist/3KDhyMTFZlrfAO0zK18z4t",NA,169266,"long",3,26,"shubham"
"gauze pop, indietronica, shiver pop","https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq","4yvcSjfu4PC0CYQyLy4wSq","Glass Animals",87,"artist","spotify:artist:4yvcSjfu4PC0CYQyLy4wSq","https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq",NA,2589193,"long",3,27,"shubham"
"hip hop, pittsburgh rap, rap","https://api.spotify.com/v1/artists/4LLpKhyESsyAXpc4laK94U","4LLpKhyESsyAXpc4laK94U","Mac Miller",88,"artist","spotify:artist:4LLpKhyESsyAXpc4laK94U","https://open.spotify.com/artist/4LLpKhyESsyAXpc4laK94U",NA,7215715,"long",3,28,"shubham"
"dance pop, pop","https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR","66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande",93,"artist","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR",NA,77323664,"long",3,29,"shubham"
"dance pop, pop","https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5","5cj0lLjcoR7YOSnhnX0Po5","Doja Cat",94,"artist","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5",NA,16830374,"long",3,30,"shubham"
"hip hop, pop, rap","https://api.spotify.com/v1/artists/0xOeVMOz2fVg5BJY3N6akT","0xOeVMOz2fVg5BJY3N6akT","Jaden",76,"artist","spotify:artist:0xOeVMOz2fVg5BJY3N6akT","https://open.spotify.com/artist/0xOeVMOz2fVg5BJY3N6akT",NA,1755704,"long",3,31,"shubham"
"alt z, canadian pop, electropop, pop, tropical house","https://api.spotify.com/v1/artists/3v9wPA58IVrX2dg6AjSPgi","3v9wPA58IVrX2dg6AjSPgi","Virginia To Vegas",61,"artist","spotify:artist:3v9wPA58IVrX2dg6AjSPgi","https://open.spotify.com/artist/3v9wPA58IVrX2dg6AjSPgi",NA,52716,"long",3,32,"shubham"
"art pop, electropop, pop","https://api.spotify.com/v1/artists/6qqNVTkY8uBg9cP3Jd7DAH","6qqNVTkY8uBg9cP3Jd7DAH","Billie Eilish",92,"artist","spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH","https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH",NA,59070018,"long",3,33,"shubham"
"classic pakistani pop, desi pop, filmi, modern bollywood, sufi","https://api.spotify.com/v1/artists/2oSONSC9zQ4UonDKnLqksx","2oSONSC9zQ4UonDKnLqksx","Atif Aslam",77,"artist","spotify:artist:2oSONSC9zQ4UonDKnLqksx","https://open.spotify.com/artist/2oSONSC9zQ4UonDKnLqksx",NA,7286425,"long",3,34,"shubham"
"","https://api.spotify.com/v1/artists/2oFQhrxnfvJvEopfWMsQky","2oFQhrxnfvJvEopfWMsQky","Dr. Srimix",16,"artist","spotify:artist:2oFQhrxnfvJvEopfWMsQky","https://open.spotify.com/artist/2oFQhrxnfvJvEopfWMsQky",NA,21642,"long",3,35,"shubham"
"desi pop","https://api.spotify.com/v1/artists/0Vjwka9dESqFMtbXD1phDu","0Vjwka9dESqFMtbXD1phDu","UpsideDown",47,"artist","spotify:artist:0Vjwka9dESqFMtbXD1phDu","https://open.spotify.com/artist/0Vjwka9dESqFMtbXD1phDu",NA,9585,"long",3,36,"shubham"
"indie pop, modern rock, pop","https://api.spotify.com/v1/artists/0NIPkIjTV8mB795yEIiPYL","0NIPkIjTV8mB795yEIiPYL","Wallows",76,"artist","spotify:artist:0NIPkIjTV8mB795yEIiPYL","https://open.spotify.com/artist/0NIPkIjTV8mB795yEIiPYL",NA,2235501,"long",3,37,"shubham"
"conscious hip hop, hip hop, rap, west coast rap","https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg","2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar",91,"artist","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg",NA,19589827,"long",3,38,"shubham"
"desi hip hop, desi pop, filmi, modern bollywood","https://api.spotify.com/v1/artists/3tHD07u1ON4uHxmnT9rwqZ","3tHD07u1ON4uHxmnT9rwqZ","Neeraj Shridhar",65,"artist","spotify:artist:3tHD07u1ON4uHxmnT9rwqZ","https://open.spotify.com/artist/3tHD07u1ON4uHxmnT9rwqZ",NA,627237,"long",3,39,"shubham"
"dance pop, pop, r&b","https://api.spotify.com/v1/artists/6vWDO969PvNqNYHIOW5v0m","6vWDO969PvNqNYHIOW5v0m","Beyoncé",87,"artist","spotify:artist:6vWDO969PvNqNYHIOW5v0m","https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m",NA,30693752,"long",3,40,"shubham"
"boy band, dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/5Rl15oVamLq7FbSb0NNBNy","5Rl15oVamLq7FbSb0NNBNy","5 Seconds of Summer",83,"artist","spotify:artist:5Rl15oVamLq7FbSb0NNBNy","https://open.spotify.com/artist/5Rl15oVamLq7FbSb0NNBNy",NA,8367137,"long",3,41,"shubham"
"pop, pop r&b","https://api.spotify.com/v1/artists/6LuN9FCkKOj5PcnpouEgny","6LuN9FCkKOj5PcnpouEgny","Khalid",90,"artist","spotify:artist:6LuN9FCkKOj5PcnpouEgny","https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny",NA,15043210,"long",3,42,"shubham"
"desi hip hop, desi pop, modern bollywood","https://api.spotify.com/v1/artists/5rQoBDKFnd1n6BkdbgVaRL","5rQoBDKFnd1n6BkdbgVaRL","Guru Randhawa",72,"artist","spotify:artist:5rQoBDKFnd1n6BkdbgVaRL","https://open.spotify.com/artist/5rQoBDKFnd1n6BkdbgVaRL",NA,10002058,"long",3,43,"shubham"
"dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X","6jJ0s89eD6GaHleKKya26X","Katy Perry",88,"artist","spotify:artist:6jJ0s89eD6GaHleKKya26X","https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X",NA,20909660,"long",3,44,"shubham"
"hip hop, ohio hip hop, rap","https://api.spotify.com/v1/artists/0fA0VVWsXO9YnASrzqfmYu","0fA0VVWsXO9YnASrzqfmYu","Kid Cudi",86,"artist","spotify:artist:0fA0VVWsXO9YnASrzqfmYu","https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu",NA,5647932,"long",3,45,"shubham"
"modern alternative rock, modern rock, pop, rock","https://api.spotify.com/v1/artists/3mIj9lX2MWuHmhNCA7LSCW","3mIj9lX2MWuHmhNCA7LSCW","The 1975",78,"artist","spotify:artist:3mIj9lX2MWuHmhNCA7LSCW","https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW",NA,5450876,"long",3,46,"shubham"
"melodic rap, pop rap","https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS","6ASri4ePR7RlsvIQgWPJpS","iann dior",83,"artist","spotify:artist:6ASri4ePR7RlsvIQgWPJpS","https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS",NA,1531416,"long",3,47,"shubham"
"conscious hip hop, hip hop, north carolina hip hop, rap","https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5","6l3HvQ5sa6mXTsMTB19rO5","J. Cole",90,"artist","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5",NA,16205252,"long",3,48,"shubham"
"desi hip hop, desi pop, desi trap, haryanvi pop, modern bollywood","https://api.spotify.com/v1/artists/0y59o4v8uw5crbN9M3JiL1","0y59o4v8uw5crbN9M3JiL1","Badshah",77,"artist","spotify:artist:0y59o4v8uw5crbN9M3JiL1","https://open.spotify.com/artist/0y59o4v8uw5crbN9M3JiL1",NA,17478231,"long",3,49,"shubham"
"boy band, dance pop, pop, post-teen pop","https://api.spotify.com/v1/artists/7gOdHgIoIKoe4i9Tta6qdD","7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers",80,"artist","spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD",NA,6076439,"long",3,50,"shubham"
