"genres","href","id","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","range","rangenum","rank","userName"
"british soul, pop, pop soul, uk pop","https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY","4dpARuHxo51G3z768sgnrY","Adele",92,"artist","spotify:artist:4dpARuHxo51G3z768sgnrY","https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY",NA,35290948,"mid",2,21,"Eve"
"atl hip hop, hip hop, psychedelic hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/5MbNzCW3qokGyoo9giHA3V","5MbNzCW3qokGyoo9giHA3V","EARTHGANG",74,"artist","spotify:artist:5MbNzCW3qokGyoo9giHA3V","https://open.spotify.com/artist/5MbNzCW3qokGyoo9giHA3V",NA,677043,"mid",2,22,"Eve"
"pop, pop rap","https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM","2cFrymmkijnjDg9SS92EPM","blackbear",85,"artist","spotify:artist:2cFrymmkijnjDg9SS92EPM","https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM",NA,4610527,"mid",2,23,"Eve"
"boston hip hop, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/6C1ohJrd5VydigQtaGy5Wa","6C1ohJrd5VydigQtaGy5Wa","Joyner Lucas",77,"artist","spotify:artist:6C1ohJrd5VydigQtaGy5Wa","https://open.spotify.com/artist/6C1ohJrd5VydigQtaGy5Wa",NA,1876025,"mid",2,24,"Eve"
"adult standards, easy listening, lounge","https://api.spotify.com/v1/artists/6ZjFtWeHP9XN7FeKSUe80S","6ZjFtWeHP9XN7FeKSUe80S","Bing Crosby",65,"artist","spotify:artist:6ZjFtWeHP9XN7FeKSUe80S","https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S",NA,393144,"mid",2,25,"Eve"
"dmv rap, hip hop, rap, trap","https://api.spotify.com/v1/artists/0huGjMyP507tBCARyzSkrv","0huGjMyP507tBCARyzSkrv","Cordae",76,"artist","spotify:artist:0huGjMyP507tBCARyzSkrv","https://open.spotify.com/artist/0huGjMyP507tBCARyzSkrv",NA,1722003,"mid",2,26,"Eve"
"dance pop, pop","https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR","66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande",93,"artist","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR",NA,77023390,"mid",2,27,"Eve"
"hawaiian hip hop, rap","https://api.spotify.com/v1/artists/1z7b1Pr1rSlvWRzsW3HOrS","1z7b1Pr1rSlvWRzsW3HOrS","Russ",82,"artist","spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS","https://open.spotify.com/artist/1z7b1Pr1rSlvWRzsW3HOrS",NA,4326358,"mid",2,28,"Eve"
"pop rap, rhode island rap, social media pop","https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs","0vRvGUQVUjytro0xpb26bs","Arizona Zervas",73,"artist","spotify:artist:0vRvGUQVUjytro0xpb26bs","https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs",NA,661350,"mid",2,29,"Eve"
"adult standards, brill building pop, easy listening, lounge","https://api.spotify.com/v1/artists/4sj6D0zlMOl25nprDJBiU9","4sj6D0zlMOl25nprDJBiU9","Andy Williams",64,"artist","spotify:artist:4sj6D0zlMOl25nprDJBiU9","https://open.spotify.com/artist/4sj6D0zlMOl25nprDJBiU9",NA,416065,"mid",2,30,"Eve"
"boy band, hip hop, pop, rap","https://api.spotify.com/v1/artists/1Bl6wpkWCQ4KVgnASpvzzA","1Bl6wpkWCQ4KVgnASpvzzA","BROCKHAMPTON",75,"artist","spotify:artist:1Bl6wpkWCQ4KVgnASpvzzA","https://open.spotify.com/artist/1Bl6wpkWCQ4KVgnASpvzzA",NA,1947883,"mid",2,31,"Eve"
"pop, pop rap, rap, social media pop","https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v","4qBgvVog0wzW75IQ48mU7v","KYLE",72,"artist","spotify:artist:4qBgvVog0wzW75IQ48mU7v","https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v",NA,1009357,"mid",2,32,"Eve"
"conscious hip hop, hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/2P5sC9cVZDToPxyomzF1UH","2P5sC9cVZDToPxyomzF1UH","Joey Bada$$",78,"artist","spotify:artist:2P5sC9cVZDToPxyomzF1UH","https://open.spotify.com/artist/2P5sC9cVZDToPxyomzF1UH",NA,2501761,"mid",2,33,"Eve"
"indie pop rap, pop rap","https://api.spotify.com/v1/artists/382aq8Pij5V2nE2JMHMoxl","382aq8Pij5V2nE2JMHMoxl","Hoodie Allen",62,"artist","spotify:artist:382aq8Pij5V2nE2JMHMoxl","https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl",NA,687315,"mid",2,34,"Eve"
"alternative r&b, dance pop, pop, r&b","https://api.spotify.com/v1/artists/3Y7RZ31TRPVadSFVy1o8os","3Y7RZ31TRPVadSFVy1o8os","H.E.R.",81,"artist","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os",NA,4914314,"mid",2,35,"Eve"
"indie pop rap, pop rap, rhode island rap","https://api.spotify.com/v1/artists/5G9kmDLg3OeUyj8KVBLzbu","5G9kmDLg3OeUyj8KVBLzbu","mike.",74,"artist","spotify:artist:5G9kmDLg3OeUyj8KVBLzbu","https://open.spotify.com/artist/5G9kmDLg3OeUyj8KVBLzbu",NA,483378,"mid",2,36,"Eve"
"chicago rap, rap","https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x","5K4W6rqBFWDnAN6FQUkS6x","Kanye West",96,"artist","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x",NA,16690577,"mid",2,37,"Eve"
"pop rap","https://api.spotify.com/v1/artists/5ghnxpW47ojtLHHyTLdxdY","5ghnxpW47ojtLHHyTLdxdY","Witt Lowry",69,"artist","spotify:artist:5ghnxpW47ojtLHHyTLdxdY","https://open.spotify.com/artist/5ghnxpW47ojtLHHyTLdxdY",NA,512271,"mid",2,38,"Eve"
"adult standards, canadian pop, jazz pop, lounge","https://api.spotify.com/v1/artists/1GxkXlMwML1oSg5eLPiAz3","1GxkXlMwML1oSg5eLPiAz3","Michael Bublé",78,"artist","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","https://open.spotify.com/artist/1GxkXlMwML1oSg5eLPiAz3",NA,5078677,"mid",2,39,"Eve"
"adult standards, easy listening, lounge","https://api.spotify.com/v1/artists/49e4v89VmlDcFCMyDv9wQ9","49e4v89VmlDcFCMyDv9wQ9","Dean Martin",71,"artist","spotify:artist:49e4v89VmlDcFCMyDv9wQ9","https://open.spotify.com/artist/49e4v89VmlDcFCMyDv9wQ9",NA,1261921,"mid",2,40,"Eve"
"alt z, dance pop, electropop, indie poptimism, modern rock, pop, post-teen pop, talent show","https://api.spotify.com/v1/artists/1o2NpYGqHiCq7FoiYdyd1x","1o2NpYGqHiCq7FoiYdyd1x","Bea Miller",76,"artist","spotify:artist:1o2NpYGqHiCq7FoiYdyd1x","https://open.spotify.com/artist/1o2NpYGqHiCq7FoiYdyd1x",NA,2618057,"mid",2,41,"Eve"
"alternative r&b, escape room, indie soul","https://api.spotify.com/v1/artists/4lPl9gqgox3JDiaJ1yklKh","4lPl9gqgox3JDiaJ1yklKh","Tierra Whack",64,"artist","spotify:artist:4lPl9gqgox3JDiaJ1yklKh","https://open.spotify.com/artist/4lPl9gqgox3JDiaJ1yklKh",NA,398176,"mid",2,42,"Eve"
"dance pop, pop","https://api.spotify.com/v1/artists/5cj0lLjcoR7YOSnhnX0Po5","5cj0lLjcoR7YOSnhnX0Po5","Doja Cat",94,"artist","spotify:artist:5cj0lLjcoR7YOSnhnX0Po5","https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5",NA,16537929,"mid",2,43,"Eve"
"adult standards, brill building pop, easy listening, lounge","https://api.spotify.com/v1/artists/5v8jlSmAQfrkTjAlpUfWtu","5v8jlSmAQfrkTjAlpUfWtu","Perry Como",62,"artist","spotify:artist:5v8jlSmAQfrkTjAlpUfWtu","https://open.spotify.com/artist/5v8jlSmAQfrkTjAlpUfWtu",NA,388332,"mid",2,44,"Eve"
"conscious hip hop, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/7EWU4FhUJM1sZQgQKdENeT","7EWU4FhUJM1sZQgQKdENeT","Hopsin",68,"artist","spotify:artist:7EWU4FhUJM1sZQgQKdENeT","https://open.spotify.com/artist/7EWU4FhUJM1sZQgQKdENeT",NA,2232242,"mid",2,45,"Eve"
"hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/1iNqsUDUraNWrj00bqssQG","1iNqsUDUraNWrj00bqssQG","Dreamville",70,"artist","spotify:artist:1iNqsUDUraNWrj00bqssQG","https://open.spotify.com/artist/1iNqsUDUraNWrj00bqssQG",NA,397819,"mid",2,46,"Eve"
"dance pop, electropop, pop","https://api.spotify.com/v1/artists/4GvEc3ANtPPjt1ZJllr5Zl","4GvEc3ANtPPjt1ZJllr5Zl","Bazzi",78,"artist","spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl","https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl",NA,4878124,"mid",2,47,"Eve"
"alternative r&b, hip hop, indie r&b, indie soul, underground hip hop","https://api.spotify.com/v1/artists/6I3MElirhT5t6Kf7p0hGk9","6I3MElirhT5t6Kf7p0hGk9","Duckwrth",68,"artist","spotify:artist:6I3MElirhT5t6Kf7p0hGk9","https://open.spotify.com/artist/6I3MElirhT5t6Kf7p0hGk9",NA,340327,"mid",2,48,"Eve"
"detroit hip hop, hip hop, rap","https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR","7dGJo4pcD2V6oG8kP0tJRR","Eminem",95,"artist","spotify:artist:7dGJo4pcD2V6oG8kP0tJRR","https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR",NA,53353120,"mid",2,49,"Eve"
"dance pop, houston rap, pop, trap queen","https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK","181bsRPaVXVlUKXrxwZfHK","Megan Thee Stallion",85,"artist","spotify:artist:181bsRPaVXVlUKXrxwZfHK","https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK",NA,6159348,"mid",2,50,"Eve"
"hip hop, pop rap, rap","https://api.spotify.com/v1/artists/6fOMl44jA4Sp5b9PpYCkzz","6fOMl44jA4Sp5b9PpYCkzz","NF",84,"artist","spotify:artist:6fOMl44jA4Sp5b9PpYCkzz","https://open.spotify.com/artist/6fOMl44jA4Sp5b9PpYCkzz",NA,6769936,"long",3,1,"Eve"
"conscious hip hop, dmv rap, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/4xRYI6VqpkE3UwrDrAZL8L","4xRYI6VqpkE3UwrDrAZL8L","Logic",82,"artist","spotify:artist:4xRYI6VqpkE3UwrDrAZL8L","https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L",NA,5653616,"long",3,2,"Eve"
"electropop, pop, pop rap","https://api.spotify.com/v1/artists/1ShZZUjkbXCjhwrb18BA8I","1ShZZUjkbXCjhwrb18BA8I","Bryce Vine",72,"artist","spotify:artist:1ShZZUjkbXCjhwrb18BA8I","https://open.spotify.com/artist/1ShZZUjkbXCjhwrb18BA8I",NA,445229,"long",3,3,"Eve"
"hip hop, pop, portland hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/3Gm5F95VdRxW3mqCn8RPBJ","3Gm5F95VdRxW3mqCn8RPBJ","Aminé",76,"artist","spotify:artist:3Gm5F95VdRxW3mqCn8RPBJ","https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ",NA,1751922,"long",3,4,"Eve"
"electropop, indie pop rap, pop, pop rap","https://api.spotify.com/v1/artists/3ApUX1o6oSz321MMECyIYd","3ApUX1o6oSz321MMECyIYd","Quinn XCII",74,"artist","spotify:artist:3ApUX1o6oSz321MMECyIYd","https://open.spotify.com/artist/3ApUX1o6oSz321MMECyIYd",NA,689577,"long",3,5,"Eve"
"conscious hip hop, hip hop, north carolina hip hop, rap","https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5","6l3HvQ5sa6mXTsMTB19rO5","J. Cole",90,"artist","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5",NA,16123853,"long",3,6,"Eve"
"pop","https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02","06HL4z0CvFAxyc27GXpf02","Taylor Swift",98,"artist","spotify:artist:06HL4z0CvFAxyc27GXpf02","https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02",NA,50300831,"long",3,7,"Eve"
"dfw rap, melodic rap, rap","https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60","246dkjvS1zLTtiykXe5h60","Post Malone",91,"artist","spotify:artist:246dkjvS1zLTtiykXe5h60","https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60",NA,36196019,"long",3,8,"Eve"
"pop, pop rap","https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM","2cFrymmkijnjDg9SS92EPM","blackbear",85,"artist","spotify:artist:2cFrymmkijnjDg9SS92EPM","https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM",NA,4610527,"long",3,9,"Eve"
"pop, pop r&b","https://api.spotify.com/v1/artists/6LuN9FCkKOj5PcnpouEgny","6LuN9FCkKOj5PcnpouEgny","Khalid",89,"artist","spotify:artist:6LuN9FCkKOj5PcnpouEgny","https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny",NA,15009412,"long",3,10,"Eve"
"broadway, hollywood, show tunes","https://api.spotify.com/v1/artists/0bvwPCit9Yh0yVdLKGnXRi","0bvwPCit9Yh0yVdLKGnXRi","Adam Pascal",56,"artist","spotify:artist:0bvwPCit9Yh0yVdLKGnXRi","https://open.spotify.com/artist/0bvwPCit9Yh0yVdLKGnXRi",NA,15868,"long",3,11,"Eve"
"dance pop, escape room, minnesota hip hop, pop, trap queen","https://api.spotify.com/v1/artists/56oDRnqbIiwx4mymNEv7dS","56oDRnqbIiwx4mymNEv7dS","Lizzo",76,"artist","spotify:artist:56oDRnqbIiwx4mymNEv7dS","https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS",NA,4404939,"long",3,12,"Eve"
"alternative r&b, hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/1ybINI1qPiFbwDXamRtwxD","1ybINI1qPiFbwDXamRtwxD","Smino",73,"artist","spotify:artist:1ybINI1qPiFbwDXamRtwxD","https://open.spotify.com/artist/1ybINI1qPiFbwDXamRtwxD",NA,619041,"long",3,13,"Eve"
"neo soul, r&b, urban contemporary","https://api.spotify.com/v1/artists/2xDc4cU0Rj6YG8SrmAHIy0","2xDc4cU0Rj6YG8SrmAHIy0","Heather Headley",48,"artist","spotify:artist:2xDc4cU0Rj6YG8SrmAHIy0","https://open.spotify.com/artist/2xDc4cU0Rj6YG8SrmAHIy0",NA,63779,"long",3,14,"Eve"
"dance pop, pop, pop rap, r&b","https://api.spotify.com/v1/artists/0cGUm45nv7Z6M6qdXYQGTX","0cGUm45nv7Z6M6qdXYQGTX","Kehlani",81,"artist","spotify:artist:0cGUm45nv7Z6M6qdXYQGTX","https://open.spotify.com/artist/0cGUm45nv7Z6M6qdXYQGTX",NA,5601510,"long",3,15,"Eve"
"pop","https://api.spotify.com/v1/artists/1McMsnEElThX1knmY4oliG","1McMsnEElThX1knmY4oliG","Olivia Rodrigo",90,"artist","spotify:artist:1McMsnEElThX1knmY4oliG","https://open.spotify.com/artist/1McMsnEElThX1knmY4oliG",NA,14678386,"long",3,16,"Eve"
"hollywood, show tunes","https://api.spotify.com/v1/artists/4aXXDj9aZnlshx7mzj3W1N","4aXXDj9aZnlshx7mzj3W1N","Lin-Manuel Miranda",78,"artist","spotify:artist:4aXXDj9aZnlshx7mzj3W1N","https://open.spotify.com/artist/4aXXDj9aZnlshx7mzj3W1N",NA,509779,"long",3,17,"Eve"
"broadway, hollywood, show tunes, vocal jazz","https://api.spotify.com/v1/artists/3cR4rhS2hBWqI7rJEBacvN","3cR4rhS2hBWqI7rJEBacvN","Leslie Odom Jr.",75,"artist","spotify:artist:3cR4rhS2hBWqI7rJEBacvN","https://open.spotify.com/artist/3cR4rhS2hBWqI7rJEBacvN",NA,209509,"long",3,18,"Eve"
"broadway, hollywood, show tunes","https://api.spotify.com/v1/artists/2I5SzHTskqEe8LJl4IvwnT","2I5SzHTskqEe8LJl4IvwnT","Sherie Rene Scott",38,"artist","spotify:artist:2I5SzHTskqEe8LJl4IvwnT","https://open.spotify.com/artist/2I5SzHTskqEe8LJl4IvwnT",NA,8607,"long",3,19,"Eve"
"afro r&b, ghanaian alternative, ghanaian pop","https://api.spotify.com/v1/artists/21UPYSRWFKwtqvSAnFnSvS","21UPYSRWFKwtqvSAnFnSvS","Amaarae",74,"artist","spotify:artist:21UPYSRWFKwtqvSAnFnSvS","https://open.spotify.com/artist/21UPYSRWFKwtqvSAnFnSvS",NA,114226,"long",3,20,"Eve"
"hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/2AfU5LYBVCiCtuCCfM7uVX","2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend",69,"artist","spotify:artist:2AfU5LYBVCiCtuCCfM7uVX","https://open.spotify.com/artist/2AfU5LYBVCiCtuCCfM7uVX",NA,513768,"long",3,21,"Eve"
"hollywood, show tunes","https://api.spotify.com/v1/artists/2OEGI2wrCVmvavKEOMlccy","2OEGI2wrCVmvavKEOMlccy","Phillipa Soo",70,"artist","spotify:artist:2OEGI2wrCVmvavKEOMlccy","https://open.spotify.com/artist/2OEGI2wrCVmvavKEOMlccy",NA,52891,"long",3,22,"Eve"
"lgbtq+ hip hop, pop","https://api.spotify.com/v1/artists/7jVv8c5Fj3E9VhNjxT4snq","7jVv8c5Fj3E9VhNjxT4snq","Lil Nas X",89,"artist","spotify:artist:7jVv8c5Fj3E9VhNjxT4snq","https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq",NA,9860896,"long",3,23,"Eve"
"alternative r&b, chicago rap, chill r&b, pop, pop rap","https://api.spotify.com/v1/artists/4T8NIfZmVY6TJFqVzN6X49","4T8NIfZmVY6TJFqVzN6X49","tobi lou",66,"artist","spotify:artist:4T8NIfZmVY6TJFqVzN6X49","https://open.spotify.com/artist/4T8NIfZmVY6TJFqVzN6X49",NA,329048,"long",3,24,"Eve"
"boston hip hop, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/6C1ohJrd5VydigQtaGy5Wa","6C1ohJrd5VydigQtaGy5Wa","Joyner Lucas",77,"artist","spotify:artist:6C1ohJrd5VydigQtaGy5Wa","https://open.spotify.com/artist/6C1ohJrd5VydigQtaGy5Wa",NA,1876025,"long",3,25,"Eve"
"indie pop rap, pop rap","https://api.spotify.com/v1/artists/382aq8Pij5V2nE2JMHMoxl","382aq8Pij5V2nE2JMHMoxl","Hoodie Allen",62,"artist","spotify:artist:382aq8Pij5V2nE2JMHMoxl","https://open.spotify.com/artist/382aq8Pij5V2nE2JMHMoxl",NA,687315,"long",3,26,"Eve"
"chicago rap, conscious hip hop, hip hop, pop rap, rap","https://api.spotify.com/v1/artists/1anyVhU62p31KFi8MEzkbf","1anyVhU62p31KFi8MEzkbf","Chance the Rapper",80,"artist","spotify:artist:1anyVhU62p31KFi8MEzkbf","https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf",NA,5581851,"long",3,27,"Eve"
"hollywood, show tunes","https://api.spotify.com/v1/artists/6sLwRSXSUF5JTUnQaFenyj","6sLwRSXSUF5JTUnQaFenyj","Christopher Jackson",69,"artist","spotify:artist:6sLwRSXSUF5JTUnQaFenyj","https://open.spotify.com/artist/6sLwRSXSUF5JTUnQaFenyj",NA,34938,"long",3,28,"Eve"
"alternative r&b, escape room, indie soul","https://api.spotify.com/v1/artists/4lPl9gqgox3JDiaJ1yklKh","4lPl9gqgox3JDiaJ1yklKh","Tierra Whack",64,"artist","spotify:artist:4lPl9gqgox3JDiaJ1yklKh","https://open.spotify.com/artist/4lPl9gqgox3JDiaJ1yklKh",NA,398176,"long",3,29,"Eve"
"atl hip hop, hip hop, psychedelic hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/5MbNzCW3qokGyoo9giHA3V","5MbNzCW3qokGyoo9giHA3V","EARTHGANG",74,"artist","spotify:artist:5MbNzCW3qokGyoo9giHA3V","https://open.spotify.com/artist/5MbNzCW3qokGyoo9giHA3V",NA,677043,"long",3,30,"Eve"
"pop, pop rap, rap, social media pop","https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v","4qBgvVog0wzW75IQ48mU7v","KYLE",72,"artist","spotify:artist:4qBgvVog0wzW75IQ48mU7v","https://open.spotify.com/artist/4qBgvVog0wzW75IQ48mU7v",NA,1009357,"long",3,31,"Eve"
"british soul, pop, pop soul, uk pop","https://api.spotify.com/v1/artists/4dpARuHxo51G3z768sgnrY","4dpARuHxo51G3z768sgnrY","Adele",92,"artist","spotify:artist:4dpARuHxo51G3z768sgnrY","https://open.spotify.com/artist/4dpARuHxo51G3z768sgnrY",NA,35290948,"long",3,32,"Eve"
"broadway, hollywood, show tunes","https://api.spotify.com/v1/artists/3UUJfRbrA2nTbcg4i0MOwu","3UUJfRbrA2nTbcg4i0MOwu","Original Broadway Cast of Hamilton",77,"artist","spotify:artist:3UUJfRbrA2nTbcg4i0MOwu","https://open.spotify.com/artist/3UUJfRbrA2nTbcg4i0MOwu",NA,413032,"long",3,33,"Eve"
"pop rap, rhode island rap, social media pop","https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs","0vRvGUQVUjytro0xpb26bs","Arizona Zervas",73,"artist","spotify:artist:0vRvGUQVUjytro0xpb26bs","https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs",NA,661350,"long",3,34,"Eve"
"hollywood, show tunes","https://api.spotify.com/v1/artists/7KkqUt65v6LMtR369OQ6FB","7KkqUt65v6LMtR369OQ6FB","Jonathan Groff",68,"artist","spotify:artist:7KkqUt65v6LMtR369OQ6FB","https://open.spotify.com/artist/7KkqUt65v6LMtR369OQ6FB",NA,95797,"long",3,35,"Eve"
"indie pop, lo-fi chill, lo-fi rap","https://api.spotify.com/v1/artists/0lawSNBxNgJFQYJnQzLH8c","0lawSNBxNgJFQYJnQzLH8c","khai dreams",69,"artist","spotify:artist:0lawSNBxNgJFQYJnQzLH8c","https://open.spotify.com/artist/0lawSNBxNgJFQYJnQzLH8c",NA,533238,"long",3,36,"Eve"
"hawaiian hip hop, rap","https://api.spotify.com/v1/artists/1z7b1Pr1rSlvWRzsW3HOrS","1z7b1Pr1rSlvWRzsW3HOrS","Russ",82,"artist","spotify:artist:1z7b1Pr1rSlvWRzsW3HOrS","https://open.spotify.com/artist/1z7b1Pr1rSlvWRzsW3HOrS",NA,4326358,"long",3,37,"Eve"
"dance pop, electropop, pop","https://api.spotify.com/v1/artists/4GvEc3ANtPPjt1ZJllr5Zl","4GvEc3ANtPPjt1ZJllr5Zl","Bazzi",78,"artist","spotify:artist:4GvEc3ANtPPjt1ZJllr5Zl","https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl",NA,4878124,"long",3,38,"Eve"
"indie pop rap, pop rap, rhode island rap","https://api.spotify.com/v1/artists/5G9kmDLg3OeUyj8KVBLzbu","5G9kmDLg3OeUyj8KVBLzbu","mike.",74,"artist","spotify:artist:5G9kmDLg3OeUyj8KVBLzbu","https://open.spotify.com/artist/5G9kmDLg3OeUyj8KVBLzbu",NA,483378,"long",3,39,"Eve"
"electropop, pop","https://api.spotify.com/v1/artists/3gIRvgZssIb9aiirIg0nI3","3gIRvgZssIb9aiirIg0nI3","Jeremy Zucker",79,"artist","spotify:artist:3gIRvgZssIb9aiirIg0nI3","https://open.spotify.com/artist/3gIRvgZssIb9aiirIg0nI3",NA,1927546,"long",3,40,"Eve"
"dance pop, houston rap, pop, trap queen","https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK","181bsRPaVXVlUKXrxwZfHK","Megan Thee Stallion",85,"artist","spotify:artist:181bsRPaVXVlUKXrxwZfHK","https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK",NA,6159348,"long",3,41,"Eve"
"alternative r&b, dance pop, pop, r&b","https://api.spotify.com/v1/artists/3Y7RZ31TRPVadSFVy1o8os","3Y7RZ31TRPVadSFVy1o8os","H.E.R.",81,"artist","spotify:artist:3Y7RZ31TRPVadSFVy1o8os","https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os",NA,4914314,"long",3,42,"Eve"
"dance pop, pop","https://api.spotify.com/v1/artists/66CXWjxzNUsdJxJ2JdwvnR","66CXWjxzNUsdJxJ2JdwvnR","Ariana Grande",93,"artist","spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR",NA,77023390,"long",3,43,"Eve"
"alternative hip hop, gangster rap, hip hop, indiana hip hop, rap, southern hip hop, trap, underground hip hop","https://api.spotify.com/v1/artists/0Y4inQK6OespitzD6ijMwb","0Y4inQK6OespitzD6ijMwb","Freddie Gibbs",73,"artist","spotify:artist:0Y4inQK6OespitzD6ijMwb","https://open.spotify.com/artist/0Y4inQK6OespitzD6ijMwb",NA,934558,"long",3,44,"Eve"
"modern rock","https://api.spotify.com/v1/artists/6s22t5Y3prQHyaHWUN1R1C","6s22t5Y3prQHyaHWUN1R1C","AJR",78,"artist","spotify:artist:6s22t5Y3prQHyaHWUN1R1C","https://open.spotify.com/artist/6s22t5Y3prQHyaHWUN1R1C",NA,2142242,"long",3,45,"Eve"
"ohio hip hop, pop rap","https://api.spotify.com/v1/artists/6TIYQ3jFPwQSRmorSezPxX","6TIYQ3jFPwQSRmorSezPxX","Machine Gun Kelly",86,"artist","spotify:artist:6TIYQ3jFPwQSRmorSezPxX","https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX",NA,4414399,"long",3,46,"Eve"
"hollywood, show tunes","https://api.spotify.com/v1/artists/5VJN4jB6PqqEg4kJiAj6Eu","5VJN4jB6PqqEg4kJiAj6Eu","Renée Elise Goldsberry",66,"artist","spotify:artist:5VJN4jB6PqqEg4kJiAj6Eu","https://open.spotify.com/artist/5VJN4jB6PqqEg4kJiAj6Eu",NA,27056,"long",3,47,"Eve"
"hip hop, rap, underground hip hop","https://api.spotify.com/v1/artists/1iNqsUDUraNWrj00bqssQG","1iNqsUDUraNWrj00bqssQG","Dreamville",70,"artist","spotify:artist:1iNqsUDUraNWrj00bqssQG","https://open.spotify.com/artist/1iNqsUDUraNWrj00bqssQG",NA,397819,"long",3,48,"Eve"
"lo-fi rap","https://api.spotify.com/v1/artists/1dtZllLT0EINXgSftEnOjv","1dtZllLT0EINXgSftEnOjv","Atwood",57,"artist","spotify:artist:1dtZllLT0EINXgSftEnOjv","https://open.spotify.com/artist/1dtZllLT0EINXgSftEnOjv",NA,28530,"long",3,49,"Eve"
"emo rap, miami hip hop","https://api.spotify.com/v1/artists/15UsOTVnJzReFVN1VCnxy4","15UsOTVnJzReFVN1VCnxy4","XXXTENTACION",91,"artist","spotify:artist:15UsOTVnJzReFVN1VCnxy4","https://open.spotify.com/artist/15UsOTVnJzReFVN1VCnxy4",NA,35133439,"long",3,50,"Eve"
