"genres","href","id","name","popularity","type","uri","external_urls.spotify","followers.href","followers.total","range","rangenum","rank","userName"
"bedroom pop, pop","https://api.spotify.com/v1/artists/7pbDxGE6nQSZVfiFdq9lOL","7pbDxGE6nQSZVfiFdq9lOL","Rex Orange County",82,"artist","spotify:artist:7pbDxGE6nQSZVfiFdq9lOL","https://open.spotify.com/artist/7pbDxGE6nQSZVfiFdq9lOL",NA,3757647,"mid",2,32,"Selah"
"canadian contemporary r&b, canadian pop, pop","https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd",98,"artist","spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ","https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ",NA,42485059,"mid",2,33,"Selah"
"australian pop, dance pop, electropop, pop, viral pop","https://api.spotify.com/v1/artists/3WGpXCj9YhhfX11TToZcXP","3WGpXCj9YhhfX11TToZcXP","Troye Sivan",81,"artist","spotify:artist:3WGpXCj9YhhfX11TToZcXP","https://open.spotify.com/artist/3WGpXCj9YhhfX11TToZcXP",NA,6496656,"mid",2,34,"Selah"
"latin alternative, latin rock, mexican indie, mexican rock, rock en espanol","https://api.spotify.com/v1/artists/3yS2Ua2b0erJP5dx3xs063","3yS2Ua2b0erJP5dx3xs063","Adanowsky",41,"artist","spotify:artist:3yS2Ua2b0erJP5dx3xs063","https://open.spotify.com/artist/3yS2Ua2b0erJP5dx3xs063",NA,80684,"mid",2,35,"Selah"
"atl hip hop, hip hop, pop, rap","https://api.spotify.com/v1/artists/73sIBHcqh3Z3NyqHKZ7FOL","73sIBHcqh3Z3NyqHKZ7FOL","Childish Gambino",81,"artist","spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL","https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL",NA,8952035,"mid",2,36,"Selah"
"alternative r&b, underground hip hop","https://api.spotify.com/v1/artists/62TFj06qes00QmQuKmK7c2","62TFj06qes00QmQuKmK7c2","Spooky Black",44,"artist","spotify:artist:62TFj06qes00QmQuKmK7c2","https://open.spotify.com/artist/62TFj06qes00QmQuKmK7c2",NA,167754,"mid",2,37,"Selah"
"classic rock, folk, folk rock, melancholia, mellow gold, rock","https://api.spotify.com/v1/artists/70cRZdQywnSFp9pnc2WTCE","70cRZdQywnSFp9pnc2WTCE","Simon & Garfunkel",75,"artist","spotify:artist:70cRZdQywnSFp9pnc2WTCE","https://open.spotify.com/artist/70cRZdQywnSFp9pnc2WTCE",NA,3948890,"mid",2,38,"Selah"
"electro, filter house","https://api.spotify.com/v1/artists/4tZwfgrHOc3mvqYlEYSvVi","4tZwfgrHOc3mvqYlEYSvVi","Daft Punk",83,"artist","spotify:artist:4tZwfgrHOc3mvqYlEYSvVi","https://open.spotify.com/artist/4tZwfgrHOc3mvqYlEYSvVi",NA,8697500,"mid",2,39,"Selah"
"conscious hip hop, hip hop, rap, west coast rap","https://api.spotify.com/v1/artists/2YZyLoL8N0Wb9xBt1NhZWg","2YZyLoL8N0Wb9xBt1NhZWg","Kendrick Lamar",91,"artist","spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","https://open.spotify.com/artist/2YZyLoL8N0Wb9xBt1NhZWg",NA,19508538,"mid",2,40,"Selah"
"alternative dance, indie rock, indietronica, modern rock, rock","https://api.spotify.com/v1/artists/0SwO7SWeDHJijQ3XNS7xEE","0SwO7SWeDHJijQ3XNS7xEE","MGMT",79,"artist","spotify:artist:0SwO7SWeDHJijQ3XNS7xEE","https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE",NA,2464477,"mid",2,41,"Selah"
